booking_id,booking_date,arrival_date,lead_time,customer_country,market_segment,repeated_guest,customer_type,adults,children,rooms,stay_length,room_type,reserved_rate,deposit_type,special_requests,booking_channel,cancelled,cancellation_date,occupancy_level,holiday,event,cancellation_reason,revenue,est_revpar,arrival_weekday,booking_month,arrival_month
BK107785,2023-11-07,2023-11-10,3,ITA,Online TA,1,Transient,2,0,1,4,B,139,No Deposit,0,Direct,0,,Low,0,0,,556,69.5,4,11,11
BK107786,2023-01-11,2023-02-04,24,ESP,Complementary,0,Transient,3,0,1,8,C,84,Refundable,1,OTA,1,2023-02-04,Low,0,0,Change of dates,672,42.0,5,1,2
BK107787,2023-01-01,2023-01-20,19,JPN,Online TA,1,Transient,2,2,1,5,A,86,No Deposit,0,OTA,1,2023-01-08,Low,1,0,Illness,430,38.7,4,1,1
BK107788,2024-06-19,2024-08-13,55,AUS,Offline TA/TO,0,Transient,2,0,1,1,A,124,Non Refund,0,Direct,0,,Peak,0,0,,124,105.4,1,6,8
BK107789,2025-04-14,2025-05-31,47,DEU,Online TA,1,Transient,3,0,1,1,D,197,No Deposit,0,Corporate,0,,Medium,0,0,,197,128.05,5,4,5
BK107790,2025-02-15,2025-03-06,19,CHN,Online TA,0,Transient,1,0,1,3,B,125,No Deposit,1,OTA,0,,Medium,0,0,,375,68.75,3,2,3
BK107791,2025-05-18,2025-06-05,18,FRA,Online TA,1,Transient,1,0,1,4,A,114,Non Refund,0,OTA,0,,High,0,0,,456,85.5,3,5,6
BK107792,2023-05-20,2023-07-11,52,IND,Direct,1,Transient,2,0,1,1,A,129,No Deposit,2,Direct,0,,Peak,0,0,,129,116.1,1,5,7
BK107793,2023-12-19,2023-12-25,6,FRA,Online TA,0,Transient,1,1,1,1,B,182,Non Refund,3,OTA,0,,Peak,1,0,,182,145.6,0,12,12
BK107794,2023-10-21,2023-12-31,71,FRA,Online TA,0,Transient-Party,2,0,1,1,A,120,Refundable,0,OTA,1,2023-10-30,Peak,0,0,Corporate reshuffling,120,96.0,6,10,12
BK107795,2024-04-25,2024-05-01,6,CAN,Online TA,0,Transient,2,0,1,8,D,169,Refundable,1,OTA,0,,Medium,0,0,,1352,109.85,2,4,5
BK107796,2024-07-01,2024-08-10,40,CAN,Direct,0,Group,1,0,2,1,A,132,No Deposit,0,OTA,0,,Peak,0,0,,264,112.2,5,7,8
BK107797,2023-01-09,2023-01-25,16,FRA,Direct,0,Transient-Party,2,0,1,6,C,74,No Deposit,1,OTA,0,,Low,0,0,,444,33.3,2,1,1
BK107798,2024-12-05,2024-12-10,5,IND,Online TA,1,Transient,2,2,1,4,B,189,No Deposit,0,OTA,0,,Peak,0,0,,756,151.2,1,12,12
BK107799,2024-05-18,2024-05-26,8,DEU,Online TA,0,Transient,2,0,1,1,A,108,No Deposit,0,OTA,0,,Medium,0,0,,108,70.2,6,5,5
BK107800,2025-02-12,2025-02-12,0,USA,Corporate,0,Transient,2,0,1,3,A,106,No Deposit,0,Travel Agent,0,,Low,0,0,,318,53.0,2,2,2
BK107801,2024-05-03,2024-05-20,17,FRA,Direct,1,Transient,2,1,1,6,D,198,Refundable,0,OTA,0,,Medium,0,0,,1188,128.7,0,5,5
BK107802,2023-11-03,2023-11-13,10,ITA,Complementary,0,Group,2,0,3,1,A,77,No Deposit,2,OTA,0,,Low,0,0,,231,38.5,0,11,11
BK107803,2023-01-10,2023-02-08,29,GBR,Online TA,0,Transient,2,0,1,2,C,77,No Deposit,0,OTA,0,,Low,0,0,,154,38.5,2,1,2
BK107804,2025-02-23,2025-03-21,26,GBR,Online TA,0,Transient,3,0,1,5,A,97,Refundable,1,Corporate,1,2025-03-11,Medium,0,0,Change of plans,485,53.35,4,2,3
BK107805,2024-03-16,2024-04-28,43,GBR,Groups,0,Transient,1,0,1,3,B,128,No Deposit,0,Direct,0,,Medium,0,0,,384,76.8,6,3,4
BK107806,2025-03-28,2025-04-03,6,AUS,Direct,0,Transient-Party,2,0,1,3,A,107,Non Refund,2,OTA,1,2025-03-31,Medium,0,0,Weather concerns,321,64.2,3,3,4
BK107807,2023-10-27,2023-11-28,32,IND,Corporate,0,Transient,3,0,1,2,E,204,No Deposit,1,OTA,1,2023-10-28,Low,0,0,Change of plans,408,102.0,1,10,11
BK107808,2024-09-03,2024-11-16,74,IND,Direct,0,Transient,4,0,1,2,A,88,No Deposit,1,OTA,0,,Low,0,0,,176,44.0,5,9,11
BK107809,2023-08-25,2023-08-26,1,DEU,Online TA,0,Transient,1,0,1,4,A,119,No Deposit,0,OTA,0,,Peak,0,0,,476,101.15,5,8,8
BK107810,2025-03-26,2025-05-01,36,CAN,Corporate,0,Transient,1,0,1,2,A,103,Non Refund,1,OTA,1,2025-04-08,Medium,0,0,Change of plans,206,66.95,3,3,5
BK107811,2023-01-08,2023-03-01,52,CHN,Corporate,0,Transient,2,0,1,1,B,142,Refundable,0,OTA,1,2023-02-10,Medium,0,0,Family emergency,142,78.1,2,1,3
BK107812,2024-07-15,2024-07-17,2,DEU,Online TA,0,Transient,3,0,1,2,A,145,Non Refund,0,OTA,0,,Peak,0,0,,290,130.5,2,7,7
BK107813,2024-01-18,2024-02-13,26,AUS,Online TA,0,Transient,2,0,1,5,B,128,Non Refund,1,OTA,0,,Low,0,0,,640,64.0,1,1,2
BK107814,2023-07-13,2023-07-15,2,FRA,Direct,0,Transient-Party,1,0,1,1,D,214,Non Refund,1,Direct,0,,Peak,0,0,,214,192.6,5,7,7
BK107815,2024-02-26,2024-02-27,1,AUS,Online TA,0,Transient,2,1,1,6,A,88,Non Refund,0,Direct,0,,Low,0,0,,528,44.0,1,2,2
BK107816,2025-06-22,2025-08-25,64,IND,Online TA,0,Transient,2,0,1,4,A,121,No Deposit,1,OTA,0,,Peak,0,0,,484,102.85,0,6,8
BK107817,2024-07-28,2024-08-30,33,GBR,Online TA,0,Group,3,0,2,4,E,273,Non Refund,0,Direct,0,,Peak,0,1,,2184,232.05,4,7,8
BK107818,2024-03-23,2024-04-13,21,USA,Online TA,0,Transient,2,0,1,2,B,124,Non Refund,1,OTA,0,,Medium,0,0,,248,74.4,5,3,4
BK107819,2024-02-09,2024-03-20,40,IND,Online TA,0,Transient,2,0,1,4,B,125,No Deposit,2,OTA,0,,Medium,0,0,,500,68.75,2,2,3
BK107820,2023-09-13,2023-11-20,68,ESP,Corporate,0,Transient,2,2,1,2,A,90,Non Refund,0,OTA,0,,Low,0,0,,180,45.0,0,9,11
BK107821,2023-06-17,2023-06-20,3,CHN,Direct,0,Transient,2,0,1,2,A,101,No Deposit,0,OTA,0,,High,0,0,,202,75.75,1,6,6
BK107822,2025-01-02,2025-03-07,64,ITA,Corporate,1,Transient,1,0,1,2,A,92,Refundable,0,OTA,1,2025-01-09,Medium,0,0,Change of plans,184,50.6,4,1,3
BK107823,2025-01-24,2025-02-14,21,IND,Groups,1,Transient,1,0,1,4,A,100,No Deposit,0,Corporate,0,,Low,0,0,,400,50.0,4,1,2
BK107824,2024-10-23,2024-10-25,2,USA,Online TA,0,Transient,2,0,1,5,C,81,Non Refund,3,Direct,0,,Medium,0,0,,405,48.6,4,10,10
BK107825,2024-02-04,2024-05-22,108,BRA,Online TA,0,Transient,2,0,1,6,D,174,No Deposit,0,OTA,0,,Medium,0,0,,1044,113.1,2,2,5
BK107826,2025-04-28,2025-05-20,22,JPN,Direct,0,Transient,2,0,1,5,C,91,No Deposit,1,Direct,0,,Medium,0,0,,455,59.15,1,4,5
BK107827,2024-01-23,2024-02-25,33,USA,Online TA,1,Transient,1,0,1,2,B,101,No Deposit,0,Direct,0,,Low,0,0,,202,50.5,6,1,2
BK107828,2023-08-14,2023-09-10,27,ITA,Online TA,0,Transient,2,0,1,1,A,113,No Deposit,0,OTA,0,,High,0,0,,113,79.1,6,8,9
BK107829,2023-09-27,2023-11-06,40,FRA,Direct,0,Transient,2,2,1,6,E,209,Non Refund,0,Direct,0,,Low,0,1,,1254,104.5,0,9,11
BK107830,2023-03-23,2023-04-13,21,GBR,Online TA,1,Transient,2,1,1,4,D,171,Refundable,0,OTA,0,,Medium,0,0,,684,102.6,3,3,4
BK107831,2024-03-08,2024-06-15,99,DEU,Online TA,1,Transient,2,0,1,4,A,118,No Deposit,0,OTA,0,,High,0,0,,472,88.5,5,3,6
BK107832,2024-10-02,2024-12-13,72,ESP,Groups,0,Transient,3,0,1,1,C,103,No Deposit,1,OTA,1,2024-11-24,Peak,0,0,Found cheaper option,103,82.4,4,10,12
BK107833,2023-09-03,2023-09-10,7,CAN,Online TA,1,Transient,1,2,1,7,C,91,Non Refund,3,OTA,0,,High,0,1,,637,63.7,6,9,9
BK107834,2024-06-13,2024-08-12,60,FRA,Online TA,0,Transient,2,0,1,5,B,166,No Deposit,0,OTA,0,,Peak,0,1,,830,141.1,0,6,8
BK107835,2025-02-21,2025-02-27,6,JPN,Online TA,0,Transient,2,0,1,6,C,86,No Deposit,2,OTA,0,,Low,0,0,,516,43.0,3,2,2
BK107836,2025-03-30,2025-04-30,31,DEU,Corporate,0,Transient,2,1,1,5,D,183,No Deposit,1,OTA,1,2025-04-21,Medium,0,0,Found cheaper option,915,109.8,2,3,4
BK107837,2024-09-19,2024-09-30,11,FRA,Corporate,0,Transient,4,0,1,4,D,166,Non Refund,0,OTA,0,,High,0,0,,664,116.2,0,9,9
BK107838,2025-04-06,2025-04-14,8,ESP,Direct,0,Transient,2,0,1,2,E,208,Refundable,1,Direct,1,2025-04-13,Medium,0,0,Illness,416,124.8,0,4,4
BK107839,2024-12-11,2025-02-01,52,ESP,Online TA,0,Transient,2,0,1,5,A,93,Refundable,0,Travel Agent,0,,Low,0,0,,465,46.5,5,12,2
BK107840,2024-12-02,2024-12-06,4,BRA,Online TA,0,Transient,1,0,1,5,C,117,No Deposit,0,OTA,0,,Peak,0,0,,585,93.6,4,12,12
BK107841,2023-10-06,2023-12-25,80,USA,Corporate,0,Transient,1,0,1,4,B,161,No Deposit,0,OTA,0,,Peak,0,0,,644,128.8,0,10,12
BK107842,2023-10-19,2023-10-19,0,ESP,Offline TA/TO,0,Transient,2,0,1,1,A,97,Refundable,0,Corporate,0,,Medium,0,0,,97,58.2,3,10,10
BK107843,2024-10-26,2024-11-24,29,JPN,Online TA,0,Group,1,0,3,6,C,72,No Deposit,0,OTA,1,2024-11-03,Low,0,0,Change of plans,1296,36.0,6,10,11
BK107844,2025-01-30,2025-01-30,0,FRA,Complementary,0,Transient,2,0,1,3,A,84,Non Refund,0,Corporate,0,,Low,0,1,,252,37.8,3,1,1
BK107845,2024-06-28,2024-07-11,13,ITA,Corporate,1,Transient-Party,3,0,1,4,A,127,Non Refund,1,Corporate,0,,Peak,0,0,,508,114.3,3,6,7
BK107846,2025-04-08,2025-05-03,25,ESP,Direct,0,Transient,2,0,1,3,A,100,Refundable,0,OTA,1,2025-04-28,Medium,0,0,Change of dates,300,65.0,5,4,5
BK107847,2023-10-03,2023-10-25,22,IND,Online TA,0,Transient,2,0,1,5,A,100,No Deposit,0,OTA,0,,Medium,0,0,,500,60.0,2,10,10
BK107848,2024-02-27,2024-03-10,12,FRA,Online TA,0,Transient,2,0,1,5,A,88,No Deposit,1,OTA,0,,Medium,0,0,,440,48.4,6,2,3
BK107849,2023-07-12,2023-08-11,30,IND,Online TA,0,Transient,1,0,1,9,B,193,Refundable,0,OTA,0,,Peak,0,0,,1737,164.05,4,7,8
BK107850,2025-05-23,2025-05-27,4,BRA,Complementary,0,Transient,1,1,1,2,D,154,No Deposit,0,OTA,1,2025-05-26,Medium,0,0,Illness,308,100.1,1,5,5
BK107851,2023-03-12,2023-05-16,65,IND,Complementary,0,Transient,2,0,1,2,A,119,Non Refund,0,Travel Agent,0,,Medium,0,0,,238,77.35,1,3,5
BK107852,2023-07-06,2023-08-06,31,IND,Offline TA/TO,0,Group,2,0,2,3,A,128,No Deposit,1,OTA,0,,Peak,0,0,,768,108.8,6,7,8
BK107853,2023-05-20,2023-07-23,64,BRA,Direct,0,Transient,2,2,1,1,D,207,Non Refund,0,OTA,1,2023-05-21,Peak,0,0,Found cheaper option,207,186.3,6,5,7
BK107854,2023-10-24,2023-11-18,25,FRA,Online TA,0,Transient,3,0,1,5,D,170,No Deposit,1,Direct,0,,Low,0,0,,850,85.0,5,10,11
BK107855,2023-04-24,2023-05-17,23,JPN,Direct,1,Group,3,0,2,7,A,103,No Deposit,2,Direct,1,2023-05-17,Medium,0,0,Illness,1442,66.95,2,4,5
BK107856,2024-10-14,2024-11-13,30,GBR,Corporate,0,Contract,2,0,1,5,A,83,Refundable,2,Direct,0,,Low,0,0,,415,41.5,2,10,11
BK107857,2024-04-11,2024-04-11,0,USA,Direct,0,Transient,2,0,1,3,D,147,No Deposit,0,Direct,0,,Medium,0,0,,441,88.2,3,4,4
BK107858,2024-09-24,2024-10-12,18,IND,Online TA,0,Transient,2,0,1,1,D,166,Refundable,0,Direct,1,2024-10-03,Medium,0,0,Found cheaper option,166,99.6,5,9,10
BK107859,2024-04-08,2024-04-10,2,FRA,Direct,0,Transient,1,0,1,3,B,142,No Deposit,0,OTA,0,,Medium,0,0,,426,85.2,2,4,4
BK107860,2023-10-06,2023-11-06,31,JPN,Groups,0,Transient,2,1,1,5,C,90,No Deposit,0,OTA,0,,Low,0,0,,450,45.0,0,10,11
BK107861,2024-12-18,2024-12-24,6,BRA,Groups,0,Transient-Party,1,0,1,2,A,108,No Deposit,2,OTA,0,,Peak,0,0,,216,86.4,1,12,12
BK107862,2024-09-29,2024-11-18,50,GBR,Online TA,0,Group,2,0,2,3,C,74,No Deposit,0,Direct,0,,Low,0,0,,444,37.0,0,9,11
BK107863,2024-05-18,2024-06-06,19,USA,Online TA,0,Transient,2,0,1,2,A,104,No Deposit,1,OTA,1,2024-05-20,High,0,0,Budget approval delay,208,78.0,3,5,6
BK107864,2023-07-12,2023-07-25,13,CHN,Direct,0,Group,1,0,2,4,D,246,Non Refund,0,OTA,0,,Peak,0,0,,1968,221.4,1,7,7
BK107865,2023-11-25,2023-12-17,22,JPN,Groups,0,Transient,2,0,1,1,A,128,No Deposit,2,Direct,0,,Peak,0,0,,128,102.4,6,11,12
BK107866,2023-01-20,2023-01-28,8,CHN,Online TA,1,Transient,1,0,1,5,B,122,No Deposit,0,OTA,0,,Low,0,0,,610,54.9,5,1,1
BK107867,2023-06-05,2023-09-16,103,BRA,Online TA,0,Transient,2,0,1,3,E,249,No Deposit,0,OTA,0,,High,0,0,,747,174.3,5,6,9
BK107868,2023-02-20,2023-03-20,28,BRA,Online TA,0,Transient,1,0,1,1,A,98,No Deposit,0,OTA,0,,Medium,0,0,,98,53.9,0,2,3
BK107869,2024-07-01,2024-08-27,57,IND,Online TA,0,Transient,2,1,1,4,C,105,Non Refund,1,Corporate,0,,Peak,0,0,,420,89.25,1,7,8
BK107870,2023-01-23,2023-03-22,58,CAN,Online TA,0,Transient,2,1,1,2,E,193,Refundable,0,Travel Agent,0,,Medium,0,0,,386,106.15,2,1,3
BK107871,2023-07-10,2023-07-11,1,ESP,Direct,0,Transient,2,0,1,7,B,172,No Deposit,1,Direct,0,,Peak,0,0,,1204,154.8,1,7,7
BK107872,2023-04-15,2023-04-18,3,USA,Offline TA/TO,0,Transient,1,0,1,3,D,165,No Deposit,0,Direct,0,,Medium,0,1,,495,99.0,1,4,4
BK107873,2023-10-16,2023-10-17,1,CHN,Corporate,1,Transient,2,0,1,2,C,93,No Deposit,0,Corporate,0,,Medium,0,0,,186,55.8,1,10,10
BK107874,2023-10-03,2023-10-08,5,CHN,Direct,1,Transient,1,1,1,3,E,218,Refundable,0,Direct,0,,Medium,0,0,,654,130.8,6,10,10
BK107875,2023-05-09,2023-06-11,33,BRA,Groups,1,Transient,2,0,1,5,A,106,Non Refund,3,Direct,0,,High,0,0,,530,79.5,6,5,6
BK107876,2025-01-02,2025-01-14,12,CHN,Online TA,1,Transient,3,1,1,1,A,77,No Deposit,0,Direct,0,,Low,1,0,,77,34.65,1,1,1
BK107877,2024-03-24,2024-04-13,20,GBR,Corporate,0,Transient,1,0,1,3,A,103,Refundable,0,OTA,1,2024-03-27,Medium,0,0,Visa delay,309,61.8,5,3,4
BK107878,2025-01-14,2025-01-30,16,CHN,Online TA,0,Group,1,0,4,2,A,97,Non Refund,0,OTA,0,,Low,0,0,,776,43.65,3,1,1
BK107879,2023-01-09,2023-03-04,54,IND,Direct,0,Transient,1,0,1,1,A,84,Non Refund,0,Travel Agent,0,,Medium,0,0,,84,46.2,5,1,3
BK107880,2023-08-27,2023-11-07,72,IND,Online TA,0,Contract,2,0,1,3,B,131,No Deposit,2,Direct,1,2023-10-18,Low,0,0,Illness,393,65.5,1,8,11
BK107881,2023-04-03,2023-04-08,5,ITA,Offline TA/TO,0,Transient,2,0,1,5,B,140,Refundable,0,Travel Agent,1,2023-04-05,Medium,0,0,Illness,700,84.0,5,4,4
BK107882,2023-06-04,2023-06-16,12,DEU,Online TA,0,Transient-Party,2,0,1,4,C,119,No Deposit,1,Direct,0,,High,0,0,,476,89.25,4,6,6
BK107883,2023-01-16,2023-01-30,14,BRA,Online TA,0,Transient,2,0,1,1,B,127,No Deposit,0,OTA,0,,Low,0,0,,127,57.15,0,1,1
BK107884,2024-05-20,2024-06-29,40,IND,Online TA,1,Transient,1,0,1,2,A,136,No Deposit,0,Travel Agent,0,,High,0,0,,272,102.0,5,5,6
BK107885,2023-08-11,2023-08-26,15,BRA,Corporate,0,Transient,2,0,1,4,B,188,No Deposit,0,OTA,0,,Peak,0,0,,752,159.8,5,8,8
BK107886,2023-12-17,2023-12-27,10,GBR,Online TA,0,Transient,2,0,1,3,A,111,Refundable,0,OTA,1,2023-12-20,Peak,0,0,Travel issue,333,88.8,2,12,12
BK107887,2024-03-06,2024-03-18,12,IND,Groups,0,Group,2,0,2,2,B,131,Refundable,1,Direct,0,,Medium,0,0,,524,72.05,0,3,3
BK107888,2023-11-16,2023-12-17,31,BRA,Online TA,0,Transient,2,0,1,4,A,130,No Deposit,0,OTA,0,,Peak,0,0,,520,104.0,6,11,12
BK107889,2025-03-15,2025-06-25,102,ESP,Direct,0,Transient,2,0,1,7,B,161,No Deposit,0,OTA,1,2025-06-18,High,0,0,Change of plans,1127,120.75,2,3,6
BK107890,2025-03-29,2025-03-29,0,DEU,Online TA,1,Transient,2,0,1,1,B,136,Non Refund,1,Direct,0,,Medium,0,0,,136,74.8,5,3,3
BK107891,2024-05-25,2024-06-06,12,DEU,Online TA,0,Transient,2,0,1,1,A,108,No Deposit,0,OTA,0,,High,0,0,,108,81.0,3,5,6
BK107892,2024-01-16,2024-02-01,16,GBR,Groups,0,Transient,1,0,1,1,A,79,No Deposit,2,Direct,1,2024-01-27,Low,0,0,Found cheaper option,79,39.5,3,1,2
BK107893,2024-04-19,2024-05-23,34,FRA,Online TA,0,Transient,3,0,1,3,C,83,Non Refund,0,Travel Agent,0,,Medium,0,0,,249,53.95,3,4,5
BK107894,2024-12-14,2024-12-30,16,GBR,Direct,0,Transient,2,0,1,1,D,181,No Deposit,1,OTA,0,,Peak,1,0,,181,144.8,0,12,12
BK107895,2025-03-21,2025-03-28,7,USA,Corporate,0,Transient,2,0,1,2,A,90,No Deposit,0,OTA,0,,Medium,0,0,,180,49.5,4,3,3
BK107896,2023-02-02,2023-02-14,12,GBR,Online TA,0,Transient,2,1,1,3,A,91,Refundable,0,Direct,0,,Low,0,0,,273,45.5,1,2,2
BK107897,2023-12-05,2023-12-11,6,AUS,Online TA,0,Transient,2,0,1,1,A,125,No Deposit,3,OTA,0,,Peak,0,0,,125,100.0,0,12,12
BK107898,2023-03-24,2023-05-09,46,BRA,Offline TA/TO,0,Transient,2,0,1,3,D,192,No Deposit,0,Direct,0,,Medium,0,0,,576,124.8,1,3,5
BK107899,2025-05-13,2025-07-02,50,BRA,Online TA,0,Transient-Party,3,0,1,3,C,122,Non Refund,1,OTA,1,2025-06-03,Peak,0,1,Found cheaper option,366,109.8,2,5,7
BK107900,2025-02-07,2025-02-26,19,BRA,Direct,0,Transient,1,0,1,4,C,80,No Deposit,1,Direct,0,,Low,0,0,,320,40.0,2,2,2
BK107901,2023-05-30,2023-06-25,26,GBR,Direct,0,Transient,2,0,1,4,A,115,No Deposit,0,OTA,0,,High,0,0,,460,86.25,6,5,6
BK107902,2023-02-27,2023-03-15,16,IND,Online TA,0,Transient,2,0,1,4,A,111,No Deposit,0,Direct,0,,Medium,0,0,,444,61.05,2,2,3
BK107903,2023-09-30,2023-12-16,77,AUS,Complementary,0,Transient,2,0,1,5,C,103,No Deposit,1,OTA,1,2023-11-10,Peak,0,0,Change of dates,515,82.4,5,9,12
BK107904,2025-03-05,2025-05-05,61,JPN,Corporate,0,Transient-Party,2,0,1,3,A,106,Refundable,0,Direct,0,,Medium,0,0,,318,68.9,0,3,5
BK107905,2024-02-06,2024-04-28,82,ITA,Direct,0,Transient,4,0,1,2,A,95,Non Refund,0,OTA,1,2024-04-11,Medium,0,0,Change of plans,190,57.0,6,2,4
BK107906,2023-03-15,2023-03-28,13,USA,Online TA,0,Transient,1,2,1,5,D,172,No Deposit,0,OTA,0,,Medium,0,0,,860,94.6,1,3,3
BK107907,2024-07-10,2024-08-26,47,DEU,Online TA,0,Transient,2,2,1,4,D,216,Non Refund,2,Travel Agent,0,,Peak,0,0,,864,183.6,0,7,8
BK107908,2024-04-26,2024-06-17,52,FRA,Online TA,0,Transient,1,0,1,2,A,104,No Deposit,0,OTA,0,,High,0,0,,208,78.0,0,4,6
BK107909,2023-07-05,2023-08-17,43,GBR,Groups,0,Transient,2,0,1,4,B,169,Non Refund,0,Corporate,0,,Peak,0,1,,676,143.65,3,7,8
BK107910,2023-07-16,2023-08-12,27,CHN,Direct,0,Transient,2,0,1,4,B,212,Non Refund,0,OTA,0,,Peak,1,0,,848,180.2,5,7,8
BK107911,2025-05-11,2025-07-14,64,CHN,Online TA,0,Transient,2,0,1,3,D,230,No Deposit,1,Direct,1,2025-06-26,Peak,0,0,Family emergency,690,207.0,0,5,7
BK107912,2023-09-14,2023-10-02,18,BRA,Online TA,0,Group,2,1,3,4,D,188,No Deposit,1,Direct,1,2023-09-27,Medium,0,0,Illness,2256,112.8,0,9,10
BK107913,2025-04-16,2025-06-06,51,JPN,Online TA,0,Contract,3,2,1,3,B,176,No Deposit,0,OTA,0,,High,0,0,,528,132.0,4,4,6
BK107914,2024-01-26,2024-02-02,7,USA,Online TA,0,Transient,2,0,1,5,D,149,Refundable,0,Direct,0,,Low,0,0,,745,74.5,4,1,2
BK107915,2025-04-28,2025-06-15,48,CAN,Online TA,0,Transient,1,0,1,3,C,112,No Deposit,1,OTA,1,2025-06-14,High,0,0,Budget approval delay,336,84.0,6,4,6
BK107916,2023-01-13,2023-03-31,77,GBR,Groups,0,Transient,2,0,1,1,A,100,Non Refund,2,Direct,0,,Medium,0,0,,100,55.0,4,1,3
BK107917,2023-05-05,2023-06-07,33,IND,Online TA,0,Transient,1,0,1,2,D,200,No Deposit,0,OTA,0,,High,0,0,,400,150.0,2,5,6
BK107918,2025-02-25,2025-07-03,128,CAN,Online TA,0,Transient,2,0,1,1,E,269,No Deposit,0,Direct,0,,Peak,0,0,,269,242.1,3,2,7
BK107919,2025-01-01,2025-02-10,40,IND,Direct,1,Transient,3,0,1,6,A,89,Refundable,0,OTA,0,,Low,0,0,,534,44.5,0,1,2
BK107920,2023-09-12,2023-09-21,9,IND,Offline TA/TO,0,Transient,2,0,1,2,E,243,Non Refund,1,OTA,1,2023-09-20,High,0,0,Found cheaper option,486,170.1,3,9,9
BK107921,2024-01-30,2024-03-10,40,IND,Groups,0,Group,3,0,2,4,C,99,Refundable,0,OTA,1,2024-03-10,Medium,0,0,Travel issue,792,54.45,6,1,3
BK107922,2025-02-28,2025-03-20,20,CAN,Offline TA/TO,0,Transient,2,2,1,5,C,81,Non Refund,3,OTA,0,,Medium,0,0,,405,44.55,3,2,3
BK107923,2024-03-29,2024-04-08,10,CAN,Online TA,0,Transient,4,0,1,5,B,119,Refundable,0,Direct,1,2024-04-05,Medium,0,0,Found cheaper option,595,71.4,0,3,4
BK107924,2023-09-11,2023-09-28,17,FRA,Complementary,0,Transient,2,0,1,3,E,233,No Deposit,0,OTA,0,,High,0,0,,699,163.1,3,9,9
BK107925,2025-01-25,2025-02-21,27,JPN,Offline TA/TO,0,Group,2,0,4,3,D,165,No Deposit,0,Direct,0,,Low,0,0,,1980,82.5,4,1,2
BK107926,2023-02-04,2023-02-05,1,ESP,Offline TA/TO,0,Transient,2,0,1,2,D,154,No Deposit,1,OTA,0,,Low,0,0,,308,77.0,6,2,2
BK107927,2023-07-23,2023-08-24,32,IND,Corporate,0,Transient,3,0,1,3,E,273,Refundable,0,OTA,1,2023-08-01,Peak,0,0,Change of plans,819,232.05,3,7,8
BK107928,2024-04-16,2024-04-17,1,USA,Direct,1,Transient,2,0,1,4,B,113,Non Refund,1,Direct,0,,Medium,0,0,,452,67.8,2,4,4
BK107929,2025-01-22,2025-02-02,11,CAN,Corporate,0,Transient,2,0,1,1,B,119,No Deposit,0,OTA,0,,Low,0,0,,119,59.5,6,1,2
BK107930,2025-02-28,2025-03-22,22,GBR,Offline TA/TO,0,Transient,2,0,1,8,B,127,Non Refund,1,Direct,0,,Medium,0,0,,1016,69.85,5,2,3
BK107931,2023-04-07,2023-04-13,6,USA,Corporate,0,Transient,2,0,1,4,C,85,No Deposit,0,Direct,0,,Medium,0,0,,340,51.0,3,4,4
BK107932,2024-06-17,2024-06-26,9,GBR,Direct,0,Transient,2,0,1,3,A,102,No Deposit,0,OTA,0,,High,0,0,,306,76.5,2,6,6
BK107933,2024-11-12,2024-11-19,7,ESP,Online TA,0,Transient,2,0,1,3,A,87,Non Refund,0,OTA,0,,Low,0,0,,261,43.5,1,11,11
BK107934,2023-08-02,2023-11-11,101,USA,Offline TA/TO,0,Transient,2,0,1,1,D,165,Non Refund,1,Direct,0,,Low,0,0,,165,82.5,5,8,11
BK107935,2024-04-29,2024-05-17,18,GBR,Online TA,0,Transient,2,0,1,8,A,104,Refundable,0,OTA,0,,Medium,0,0,,832,67.6,4,4,5
BK107936,2024-02-03,2024-05-06,93,AUS,Online TA,0,Transient,3,0,1,5,A,103,Non Refund,0,OTA,0,,Medium,0,0,,515,66.95,0,2,5
BK107937,2024-11-28,2025-01-08,41,USA,Groups,0,Transient,1,1,1,3,E,155,Refundable,0,Corporate,0,,Low,0,0,,465,69.75,2,11,1
BK107938,2023-11-16,2023-12-24,38,ITA,Online TA,0,Transient,2,0,1,1,C,113,No Deposit,0,OTA,0,,Peak,0,0,,113,90.4,6,11,12
BK107939,2023-11-27,2024-01-07,41,CHN,Online TA,0,Contract,2,0,1,6,E,166,Non Refund,0,Travel Agent,0,,Low,0,0,,996,74.7,6,11,1
BK107940,2023-06-12,2023-08-26,75,BRA,Direct,1,Group,1,0,4,2,B,193,No Deposit,3,OTA,0,,Peak,0,0,,1544,164.05,5,6,8
BK107941,2024-10-06,2024-12-08,63,BRA,Corporate,0,Transient,2,1,1,5,D,203,Non Refund,1,Direct,0,,Peak,1,0,,1015,162.4,6,10,12
BK107942,2025-01-15,2025-01-16,1,JPN,Direct,0,Transient,2,0,1,2,A,82,Refundable,2,Travel Agent,0,,Low,0,0,,164,36.9,3,1,1
BK107943,2023-02-13,2023-03-05,20,GBR,Online TA,0,Contract,2,0,1,1,A,102,No Deposit,1,OTA,0,,Medium,0,0,,102,56.1,6,2,3
BK107944,2025-02-01,2025-02-11,10,FRA,Direct,1,Transient,3,0,1,7,D,165,No Deposit,1,Direct,1,2025-02-10,Low,0,0,Found cheaper option,1155,82.5,1,2,2
